------------------------------------------------------------
 solve prev gen=8e21 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       308.037492218,    9.00000000002e+16
       308.930325529,    9.00000000002e+16
        309.82315884,    9.00000000002e+16
       310.715992151,    9.00000000002e+16
       311.608825461,    9.00000000002e+16
       312.501658772,    9.00000000002e+16
       313.394492083,    9.00000000002e+16
       314.287325394,    9.00000000002e+16
       315.180158705,    9.00000000002e+16
       316.072992015,    9.00000000002e+16
       316.965825326,    9.00000000002e+16
       317.858658637,    9.00000000002e+16
       318.751491948,    9.00000000002e+16
       319.644325258,    9.00000000002e+16
       320.537158569,    9.00000000002e+16
        321.42999188,    9.00000000002e+16
       322.322825191,    9.00000000002e+16
       323.215658502,    9.00000000002e+16
       324.108491812,    9.00000000002e+16
       325.001325123,    9.00000000001e+16
       325.894158434,    9.00000000001e+16
       326.786991745,    9.00000000001e+16
       327.679825055,    9.00000000001e+16
       328.572658366,    9.00000000001e+16
       329.465491677,    9.00000000001e+16
       330.358324988,    9.00000000001e+16
       331.251158299,    9.00000000001e+16
       332.143991609,    9.00000000001e+16
        333.03682492,    9.00000000001e+16
       333.929658231,    9.00000000001e+16
       334.822491542,    9.00000000001e+16
       335.715324852,    9.00000000001e+16
       336.608158163,    9.00000000001e+16
       337.500991474,    9.00000000001e+16
       338.393824785,    9.00000000001e+16
       339.286658096,    9.00000000001e+16
       340.179491406,    9.00000000001e+16
       341.072324717,    9.00000000001e+16
       341.965158028,    9.00000000001e+16
       342.857991339,    9.00000000001e+16
       343.750824649,    9.00000000001e+16
        344.64365796,    9.00000000001e+16
       345.536491271,    9.00000000001e+16
       346.429324582,    9.00000000001e+16
       347.322157893,    9.00000000001e+16
       348.214991203,    9.00000000001e+16
       349.107824514,    9.00000000001e+16
       350.000657825,    9.00000000001e+16
       350.893491136,    9.00000000001e+16
       351.786324446,    9.00000000001e+16
       352.679157757,    9.00000000001e+16
       353.571991068,    9.00000000001e+16
       354.464824379,    9.00000000001e+16
        355.35765769,    9.00000000001e+16
          356.250491,                9e+16
       357.143324311,                9e+16
       358.036157622,                9e+16
       358.928990933,                9e+16
       359.821824243,                9e+16
       360.714657554,                9e+16
       361.607490865,                9e+16
       362.500324176,                9e+16
       363.393157487,                9e+16
       364.285990797,                9e+16
       365.178824108,                9e+16
       366.071657419,                9e+16
        366.96449073,                9e+16
        367.85732404,                9e+16
       368.750157351,                9e+16
       369.642990662,                9e+16
       370.535823973,                9e+16
       371.428657284,                9e+16
       372.321490594,                9e+16
       373.214323905,                9e+16
       374.107157216,                9e+16
       374.999990527,                9e+16

